source_text;ethno
[ [ id271426269|namik ] , год 3 назад макдонольс бабка захотеть филио фиш , отдать всё голодный послать тринеровка ) < br/ > год 2 назад , < b > цыганский < /b > < b > ребёнок < /b > обчистить наш стол ) < br/ > большой ходить макдак ? ?;казах
[ [ id165343564|юра ] , ответить часть : деньга народ ? деньга африка деньга . народ многонациональный. < b > аварец < /b > место мэр угодить мэр < b > аварец < /b > , кумык кумык , лезгин лезгин.долго высокий кресло посидишь.ь пока думать человек , вместо деньга , скинуть . европейский города-ты наш народ наш вороватый менталитет сравнивать европейцами.ть свой сосед видеть дача урна лысый парка.ча ещё сказать.\ть дербент поступать миллион денег\ '' , думаешь.\ '' хотя всё чиновник жить наш деньги\ '' -я ип , гос.служащий . деньга получили.\ '' уступить место деньга мешками\ '' -а уступить ? . деньга бывать . '';казах
изображение < a href=\http : //std3.ru/92/b5/1411364096-92b539cdc22d7a427c32c26ebdf657c6.jpg\ '' target=\ '' _blank\ '' > < u > http : //std3.ru/92/b5/1411364096-92b539cdc22d7a427c32c26ebdf657c6.jpg < /u > < /a > < br/ > < br/ > ещё - русский националист крылов дёмушкин , также < b > евразиец < /b > дугин трибуна корчинский - мразь , который убивать наш солдат чечня . < br/ > < br/ > русский националист . '';казах
предложить давеча < b > хакас < /b > встретиться китай-город рядом памятник герой плевна . отказаться , мотивировать это , место сей давно стать популярный встреча жополаз . мол наш намерение мочь неверно истолковать . маяться вопрос , почему вольный каменщик коричневый пещера выбрать прямо скажем пидарский памятник проведение свой содомический свидание .;казах
денис , биомусор разговаривать который уважать народ , знать смысл слово \ плохой нация , плохой люди\ '' ненавидеть народ который весь жизнь бороться терроризм убивать большой русский , док умаров убить , угрожать сочи олимпиада , главарь убито рука чеченский войско , гора шакал плёс плечо бороться русский < b > чеченец < /b > , война русский войско , пост вместе отец , хороший ребята , многие шайтан , убивать ребёнок , пожилой человек , вернуться домой смотреть глаз свой , это пиздато '';казах
учитывать , энтео - < b > кавказец < /b > , рамзан кадыров , мэр татария мусульманин россия дружить православный , - твой вскукарек тема . хотеть , ваш концерт ещё чеченец срывать ?;инородец
[ [ id245715139|исса ] , балкарец действительно близкий < b > осетин < /b > ( большой дигорец ) . хотя пофига , большой счёт . магас где-то писать ( ошибаться ) : < b > осетин < /b > брат - это < b > осетин < /b > . считать \братских\ '' народ . хороший , нормальный отношение мочь ложь \ '' братские\ '' отношение . '';инородец
[ [ id1601704|николай ] , знать аутсорсинг ? придумывать , государство мочь обойтись ? комп свой , стиральный машина далее ? широкий темп развивать мочь обойтись . всё остальной купить наш друг < b > узкоглазый < /b > .;армянин
русский уметь развлекаться . уметь развлекаться , раздать прозвище , окружать . белорус называть \бульбаши\ '' , украинец - \ '' хохлы\ '' , среднеазиат - \ '' чурки\ '' , < b > кавказец < /b > - \ '' хачи\ '' , еврей - \ '' < b > < font color=\ '' # e42217\ '' > жид < /font > < /b > \ '' ... русский никак обидно назвать . лингвистически защитить . < br/ > < br/ > тимур каргиновый , stand up '';армянин
< a href=\http : //kazkrugh.ucoz.com/news/kazachja_mysl/2014-12-17-97\ '' target=\ '' _blank\ '' > < u > http : //kazkrugh.ucoz.com/news/kazachja_mysl/2014-12-17-97 < /u > < /a > < br/ > казачество россия пройти долгий путь развитие начинать середина xvi в. казак , находиться военный служба московский государство , вменяться обязанность разведывательный сторожевой служба южный граница , получать право пользоваться земля . < br/ > казачество многонациональный свой состав . , среди 1400 тыс . казак дон , кроме русский , украинец , белорус , значиться 32 тыс . казак национальность : калмыков ( проживать река сало ) , осетин , черкесов , < b > кабардинец < /b > , бурят , татарин , якут т.д . применительно наш республика башкортостан - , нужно назвать башкир ! '';армянин
[ [ id144763984|хамид ] , нордида < b > аварец < /b > ? видеть светлый норд , это либо альбинос либо краманид . < br/ > всё горный даги вайнах кавкасион брихня , длинноголовый тип средиземноморец-понтида ( хотя дагестан входить ареал понтидский подраса , лишь каспиида , каспиида это смесь арменоид монголоид , назвать чистый средизём дагестан непонятно );армянин
[ [ id164217413|магомед ] , хамзат ибраевич бадаховый < br/ > ветеран великий отечественный война . родиться аул карт-джурт крестьянский семья . < b > карачаевец < /b > . - это ваш неправильный < b > карачаевец < /b > ? < a href=\http : //www.li.ru/interface/pda/ ? jid=762167 & pid=333936119 & redirected=1 & page=0 & backurl=/users/kakula/post333936119/\ '' target=\ '' _blank\ '' > < u > http : //www.li.ru/interface/pda/ ? jid=762167 & pid=333936119 & redirected=1 & page=0 & backurl=/users/kakula/post333936119/ < /u > < /a > ещё расти расти . '';армянин
[ [ id134897320|zohrab ] , честно поххххххха . грузия тат , бесить горец сума видик скинуть ар хуйсосить , азерамипо братский иса любовь ! ! дагестан многие < b > азер < /b > < b > < font color=\ # 41a317\ '' > любить < /font > < /b > , счёт это естись , кстати твой тирпилский народ 20 человек грузия выдворить прикинуть ещё 60 000 планировать ! думать ? нехуй абхазия батальный создавать воевать против грузин , грузин проблема небыть , былоб столько '';армянин
[ [ id253006759|поезд ] , отдельно , это лох . цель \борец независимость чечни\ '' - мировой халифат . , весь навсего , кафир , < b > салоед < /b > , < b > < font color=\ '' # e42217\ '' > плохой < /font > < /b > атеист . жевать далёкий , далёкий паблик напеть '';армянин
[ [ id245264319|sweet ] , гастарбайтер — дорога гость ближний зарубежье , желать помощь свой знание умение сделать наш жизнь хороший . нежно любить ? м весь , включая гастарбайтер , получить прозвище чурбан , чурка , чучмек , чёрный , хач , хачик , нехристь , < b > нерусь < /b > , зверёк , мексиканец \понаехало\ '' . лик чёрный , зуб блестючий , тело немытый , рука кривой . собственность иметь хуй кед , опциональный — паспорт неизвестный страна , республика бывший мордора . работать еда , мешать регулярно отправлять перевод бабло родина . '';нанаец
rt @ leonidvolkov : мощный пост актуальный тема геноцид < b > вепс < /b > < a href=\http : //navalny.com/p/4036/\ '' target=\ '' _blank\ '' > < u > http : //navalny.com/p/4036/ < /u > < /a > '';нанаец
[ [ id26149572|марiанный ] , наш тема разговор давно уйти первый комментарий , 100 пожалеть написать , мочь приступить написание свой научный работа архитектура . ещё сказать , ри спасти вымирание рабство сербия , болгария , румыния , друг сообщение , , кроме сербия забыть это . второе . получаться < b > черкес < /b > мочь выторговать либо . блин , народ современный дагестан ещё иван грозный россия находиться , жить вроде , ваставать крупный , ислам . татарин жить .;нанаец
[ [ id195299267|амир ] , неий , дагестанец , ошибаться ? ? дагестан воевать < b > аварец < /b > . кавказский война < b > аварец < /b > , чеченец адыг воевать кавказ нести тягота лишение потеря колоссальный .;казак
[ [ id270034197|димка ] , считать умный . это . фигня крест всё знать . < b > хач < /b > — это пренебрежительный прозвище человек нетрадиционный национальность . русский называть русня .;черножопый
а. б. гедуев выступать краснодарский край кабардино-балкария . представлять цска . национальность — < b > адыг < /b > ( кабардинец ) . < br/ > < br/ > тренер а. б. гедуев являться а. м. хасан . а. в. закуесть , а. казиев , а. г. магомед . < br/ > < br/ > бронзовый призёр чемпионат россия ( 1 ) — 2009 серебряный призёр кубок рамазан кадыров ( 1 ) — 2010 обладатель кубок мир ( 1 ) — 2010бронзовый призёр кубок иван ярыгин ( 1 ) — 2010 чемпион европа 2013 год ( 1 ) — 2013 победитель кубок иван ярыгин ( 1 ) — 2013 серебряный призёр чемпионат россия ( 1 ) — 2011 победитель кубок иван ярыгин ( 1 ) — 2014 .;черножопый
< b > аварец < /b > дагестан авар , антропология анализ мднк показывать нынешний население в.европа существенный азиатский компонент , считать авар - это монголоидный кочевник , принять ранее . < br/ > считать авар , какой-то часть скифо-сарматский мир , мигрировать степь азия европа принести антропологический комплекс тип андроновец мднк индоарйиский круг , потомок просто видеть сердить население в.европа примерно кровь ...;узкоглазый
@ @ navalny согласный автор ( который давний история непростой отношение ) часть , геноцид < b > вепс < /b > < b > < font color=\ # e42217\ '' > нехорошо < /font > < /b > получиться . '';чучмек
rt @ sssmirnov : @ navalny умалчивать геноцид < b > вепс < /b > !;американец
rt @ 24crimea : < b > крымчанин < /b > из-за санкция мочь отключить skype , gmail windows президент сша барак обама изд < a href=\http : //crimea-24.com/vse-novosti/no\ '' target=\ '' _blank\ '' > < u > http : //crimea-24.com/vse-novosti/no < /u > < /a > … http : //… '';калмык
mazid , это сто пудовый какой-то < b > русак < /b > сидеть ... адекватный человек дагестан гадость писать ...;калмык
[ [ id170407264|анатолий ] , , многий согласный , сказать точно . приезжать . посмотреть \выдавливаются\ '' русский . удивиться . немногочисленный < b > адыг < /b > ныть из-за количество русский . , чечня , пройти . кто-то мозг промыть .. действительно , гора спуститься , везде , судить весь народ , точно образ сказать , русский женщина всё безнравственный , мужчина трус . ладный , всё . '';калмык
< b > инородец < /b > борзянка обожраться похоже ! мало параша голова занырнуть свой поступок недоумок узбекский происхождение ещё весь диаспора родина говно поизмазать . весь считать глава узбекский диаспора тяжёлый жизнь оправдывать любой беспредел мочь предложить лишь вариант чемодан-вокзал-узбекистан ! ! !;калмык
[ [ id192103958|беслан ] , русский хвататься нож начало поединок рукав < b > адыг < /b > начать партер сжимать крыса ткнуть кинжал ребро < b > адыг < /b > бороться далёкий рана упасть сила увидеть кровь договор договор;калмык
это чеченский группа , стоить дополнить . например : чеченец называться бустамаш , переводиться мерки/замера . , по-русски известный именно газырь , говорить 100 % уверенность , это творение адыг . это черкеска весь лишь результат ранний контакт русский < b > адыг < /b > .;калмык
[ [ id190739751|денис ] , уебок который нихрен знать ! грозный прислать русский смочь разрушить , взять сила хватить хватить . попутать ? вообще каквказ монгол добраться , знать , слышать , чеченец размотать , 300 год чпка ... просто провокатор ? ? ничтожный говно , просто лох ... плохой некуда , всё , край , самый ущербный , чмоооооо , ограничить доступ , лицо скрывать , нация , ? сука , видео , кое-кто довыебываться < b > < font color=\ # e42217\ '' > лошар < /font > < /b > всё < b > кавказец < /b > делать . сказать русский , плохой , пока начать . вечный ненавистник , вечно гнать спина смеяться , знать почему ? лошара , ничтожество , нормальный уважать нация , мразь россия-многонациональный страна , запомнить это ! весь относиться ! '';литовец
[ [ id92769920|ivan ] , сабай < b > мордвин < /b > хуй конструктивный диалог < b > мордвин < /b > .. деньга платить двор наш подметать;черкес
пятница выдаться суматошный день ! ? ? < br/ > целый день успевать бегать назначить план преодолевать преграда , считать время часы ? . < br/ > когда-нибудь пробка элеватор закончиться ? ? ? ? ? ? ? потерять целый час свой драгоценный время . < br/ > приятно , запланировать выполнить ? ? . < br/ > провожать тувинцы поезд < b > тыва < /b > ? ? . ( фото , проводить ) , хорошо.атмосфера дружелюбная.хорош дорога : ) ? ? < br/ > всё радовать баловать . < br/ > чудо случаться неожиданность новый год.как говорить : \любовь первый взгляда\ '' ? . < br/ > вечером посидеть друг кафе.по дорога домой ха-ха остановки.ть чудить начинать . ? ? < br/ > зайти свой городок районе.прокатиться горка ) ? ? < br/ > выходной , весёлый интересный ! ждать финал \ '' голос\ '' ? ? '';черкес
[ [ id62502131|максить ] , ехех , намекать , татарстан чечня довольно вкладывать денюжка , это татары-почти < b > кавказец < /b > . блин , почему разжёвывать ? это короткий хороший острота , выглядеть дебил ( ( 9 (;черкес
@ @ sobaka__ @ sergkiselev1970 < b > узбек < /b > весь спасти . слава простой узбекский парень алишер усманов ещё .;черкес
несправедливость везде , допустить её , допустить власть враг беситься жир жидовский морда , герой предать злодей воспеть , славянин россия всё маленький маленький , просто замещать < b > инородец < /b > средний азия , кавказ . допустить слово русский значит трезвый влепить 282 , русский пробежка мусара прочий пёс система запихать бобик , увезти туда повесить всё висяк , дядя воротничок белый учить жить .. наш рука всё прекратить , просто сплотить единый прекратить братский война система просто послать хуй , верить весь говорить продажный сми ! ! ! ) ) < br/ > киборг – продажный сми 3:42 < br/ > < br/ > < br/ > < br/ > < br/ > < br/ > русский корпус – белые день 3:25 < br/ > < br/ > < br/ > < br/ > < br/ > < br/ > киборг – диктатура 3:52;узкоглазый
[ [ id176390849|николай ] , случай - парень затыркать даги < b > осетин < /b > , показуха тип вена пытаться вскрыть . результат перевести часть , обидчик снять всё обвинение . ... перевести часть , котороий неофициально называться \солнечный дагестан\ '' : ) уот . '';узкоглазый
[ [ id13154210|алексей ] , однако посыл друг - именно , часть абхазский общество считать , абхазия - земля < b > абхаз < /b > . ещё 2008 год человек готовый вступить состав рф . понимать , абхазия - это чечня , 99 % чеченец , следовательно , мечта некоторый часть ( очень активный ) абхазский общество вредный , опасный . мечта - именно сделать абхазия земля < b > абхаз < /b > наплевать мнение армянин , русский , грузинов .;калмык
[ [ id73770456|учий ] , опрос отношение грузин < b > чеченский < /b > < b > народ < /b > , причём кадыровца ? далеко весь народ;чурка
[ [ id108745271|александр ] , < b > салоед < /b > < b > < font color=\ # e42217\ '' > грёбаный < /font > < /b > сосать хуй сша это желать < b > салоеда < /b > нация \ '' москали\ '' '';чурка
уважаемый друг ! < br/ > < br/ > 10 январь 2015 год карабудахкентский район селение улубийаул < br/ > состояться круглый стол ( очар ) , организовать мроо \оьзден\ '' . событие посвятить важный насущный вопрос < b > кумыкский < /b > < b > народ < /b > . обсуждение принять участие наш уважаемый аксакал общественный деятель . центр внимания- актуальный вопрос , касаться социально-экономический положение наш народ . < br/ > < br/ > круглый стол ( очар ) пройти адрес : село улубийаул карабудахкентский район рд . начало 14-00 . < br/ > < br/ > весь вопрос обращаться : < br/ > fknka @ yandex.ru < br/ > < a href=\ '' http : //www.fknka-ozden.ru\ '' target=\ '' _blank\ '' > < u > www.fknka-ozden.ru < /u > < /a > < br/ > +7 ( 928 ) 877- 92- 33 < br/ > < br/ > уважение , < br/ > президент мроо \ '' оьзден\ '' < br/ > т.а . порсук '';чурка
памятник имам шамиль гази-кумуха ( очень тронуть наш < b > аварский < /b > < b > друг < /b > ) .;нацмен
[ [ id209239878|ахмад ] , уйма друг дагестан : < b > аварец < /b > , лезгин , лакец , табасарнец , цахуриец . это всё . уважать одинаково . кто-то уважать , уважать . честно достойный говорить свой предок , достойный потому-что просто ничто сравнение . знать воевать наш война , наверное ещё несколько год воевать гражданский война .;латыш
зверство грозный ? < br/ > весь проблема россия объявлять блокада чеченский республика . ельцин - это поле ягодка , ваш потрошенко . ад . < br/ > русский народ - это русский человек , это целый цивилизация : < b > бурят < /b > , якут , татарин , чеченец , мордвинец ... долго перечислять . < br/ > китай говорить стать , жалко свой время общение майданный скот .;таджик
дорогой нанушка < b > нанаец < /b > ! ! ! поздравлять весь новый год ! ! ! мирный небо голова ! вера хороший сила справиться весь невзгода ! весь здоровье , добро , счастие , благополучие !;башкир
[ [ id147984076|рить ] , дорога ! < br/ > сказать красиво ! молодец ! < br/ > классик сказать ? < br/ > народ ? русский , татарин , узбек , < b > таджик < /b > ... ? < br/ > классик сказать : \поскрести посильный любой русский , обязательно найти татарина\ '' . < br/ > сказать честно , это чувствовать многий примета . < br/ > классик сказать ? '';башкир
< b > нацмен < /b > всё сопля измазать;башкир
[ [ id139365906|алина ] , наш страна народ ! кстати тесак этнический русский являться , пшка позорный ... хуй доказать русский , татарин < b > монгол < /b > несколько век наш баба ебали;башкир
п.к . услара 1881 г. отметить : < br/ > \ < b > осетин < /b > , присваивать < br/ > название оссова асс , < br/ > называть это имя < br/ > западный сосед , жить < br/ > кубань \ '' . < br/ > < br/ > в.а . кузнецов напоминать : < br/ > \ '' < b > осетин < /b > называть свой < br/ > западный сосед , балкарец , < br/ > ася , страна ассиага \ '' . < br/ > < br/ > в.и . абай историко- < br/ > этимологический словарь < br/ > осетинский язык приводить < br/ > следующий : < br/ > \ '' ас ( иронский ) / ася , асся < br/ > ( дигорский ) \ '' балкария\ '' , < br/ > \ '' балкарцы\ '' иронский \ '' асиаг\ '' , < br/ > дигорский \ '' аессон\ '' - < br/ > \ '' балкарец\ '' , \ '' балкарский\ '' . < br/ > ( иэсоя , . 1 , . 79 ) '';башкир
внимание == & gt ( статья 280.1 , ук рф ) ... армянский сепаратизм , национализм дешёвый провокация дагестан северный кавказ имя народ , особенно имя лезгин , < b > аварец < /b > , талыш пройти ! ! ! это российский закон тяжкий преступление угроза российский федерация ! ! уверенный , в.в.путин , фсб , мид , мвд , ген . прокуратура рф должный уделять вопрос серьёзный внимание ! армянский дешёвый провокатор свободно распространять идеология сепаратизм всё территория рф ! ! ! слава рф ! копия направить 500.000. адрес;монгол
следующий сезон проект \танцы\ '' выступить ханты- < b > мансийский < /b > < b > пацан < /b > , который новогодний ночь замёрзнуть центральный площадь , согреваться напиток активно двигаться . \ '' дрыгались\ '' очень быстро смешно . танец называться \ '' холодрыга\ '' ! < br/ > < br/ > фото - северный лига квн , который ханты-мансийск очень скучать . '';монгол
[ [ id167217871|историка ] , крымский ханство ликвидировать 1783 г. русско-турецкий война кучук-кайнарджийский договор крым стать российский . золотой орда-далеко дикий государство , который , , , многие , пытаться изобразить . это часть великий весьма процветающть монгольский империя , устроенный китайский образец . время восток богатый запад . украинец служить русский армия , татарин , белорус , < b > калмык < /b > т.д . москаль-солдат российский империи-или ошибаться ? национальность россия значение особо имела-лишь человек нормальный . великий укров по-другому;пендос
[ [ id201873266|муслить ] , это давно .. знать . казаться кавказвеб родство ) . ещё маньяк . чел похлеще ... некий мясозаготовитель учкекен ник кема ) ) . главный спец < b > алан < /b > кипчак ) ) .;гастарбайтер
[ [ id194986981|лоть ] , понять . < b > осетин < /b > мочь воевать , единичный служащий какой-либо подразделение . отдельный осетинский группа отряд . чеченский воин чеченец выступать сторона федерал . это особенный . кто-то желать сочинить чеченец \воспоминания\ '' , стравить народ . '';беларус
слышь хач , ахереть ? ! ваш хачляндия хуй вертеть ! ! рот закрыть быстро , ровно < b > узкоглазый < /b >;беларус
пиздесть всё . < b > аварец < /b > брать работа , должность копейка вставлять туда < b > аварец < /b > . нацмен , кумык , < br/ > < br/ > близкий среди < b > аварец < /b > , против иметь , просто говорить . брат работать , участковый должный поставить , дать копейка , поставить . писать честный . дагестан честной начальник найти , котрый юудеть думать народ , всё думать делать всё ради свой карман ! ! !;коряк
общаться девушка , ногайка ставропольский край , родитель запрещать дружить народ кавказ , выйти муж ногаец , татарин , < b > казах < /b > . это уважение , родитель говорить , это уважение < b > казах < /b > , пусть семья говорить , выбор нужно уважать .;американец
[ [ id212045123|уладзімір ] , это картинка проверка оказаться голимый фейк , < br/ > < br/ > изобразить < b > аварец < /b > : < br/ > < br/ > ава ? рцы ( авар . аварало , магiарулать ) — многочисленный коренной народ кавказ , исторически проживать нагорный дагестан , восточный грузия северный азербайджан , самый многочисленный народ современный дагестан . < br/ > < br/ > русским-славянин фейк иметь отношение .;гастарбайтер
группа - & gt [ club55259181|национал-консервативный партия россия ] < br/ > меню группа - & gt < a href=\http : //vk.com/page-55259181_44626099\ '' target=\ '' _blank\ '' > < u > http : //vk.com/page-55259181_44626099 < /u > < /a > < br/ > === < br/ > русский человек , сидеть сложить рука , ещё немного спасать нечего ! родина зловонный огонь погребальный костёр ! пора прекратить разгул < b > инородец < /b > наш земля , хотеть видеть наш государство , значит готовый бороться наш идеал принцип ! '';калмык
держаться вместе сломить враг наш кровь попить лишь сплотиться грозный сила делиться нация духовный клан весь мать сын дагестан лакец < b > кумык < /b > аварец дагестанец;калмык
дикий кочевник , десятка государство создать империя .. именно 19 век попытаться поставить крест туранский цевелизация разный путь .. тюрк возрождаться век возрождение впереди , против аргумент попреш россия индия китай иран многие признавать особый роль турковы история ... говорить всё огуза одинакавый < b > гагауз < /b > туркмен свой путём этногнез послать , тюрк ближний восток , азербайджан , турция , иран , ирак , сирия , очень близкий составлять единый целое ..;калмык
александр малышев , ! , курс неплохой положительный сальдо ( оно плюс ) . < br/ > писать , прижать ритейл перекупов- < b > азербот < /b > . < br/ > цена поле прилавок цена вырастать большой 4 ! ! ! < br/ > торг.наценка ашан некоторый продукт доходить 70-90 % ! ! !;калмык
[ [ id274508382|антон ] , эй , правый яичко < b > туркмен < /b > , это сообщение .. пиздеть , , возвращаться ? < br/ > < br/ > идти хуй;калмык
призыв ходорковский — мудацкий . вязаться притязание президентство . страна , примерно 10 % население мусульманин < br/ > означать цифра 14,5 миллион человек . иначе говорить , это суммарный численность татарин ( 5.558 тысяча человек ) , башкир ( 1.673,8 ) , чеченец ( 1.361,0 ) , < b > аварец < /b > ( 757,1 ) , казах ( 655,1 ) , азербайджанец ( 621,5 ) , кабардинец ( 520,1 ) , даргинец ( 510,2 ) , кумык ( 422,5 ) , ингуш ( 411,8 ) , лезгин… итого 12.491,1 тысяча человек плюс представитель национальность указать её . плюс добавиться крымский татарин .;калмык
иран причём , это баку мутить . < br/ > < br/ > самый нацистский издание баку . вести.аз . < br/ > < br/ > vesti.az писать многочисленный попытка определённый сила , частность флнка « садвал » , вызвать этнический противостояние < b > азербайджанец < /b > лезгин это древнеазербайджанский город , который разом терпеть провал .. < br/ > < br/ > пока подход , тип всё кругом азербайджанский , всё принадлежать вплоть махачкала , межнац столкновение будущее избежать ..;карел
[ [ id76104080|эмиль ] , дело зря писать это всё ) ) ) ) народ очень гостеприимный , это ещё ваш счастие , это юждаг , это северный дагестан , думать , < b > аварец < /b > подобный фарш пустить ... лезгин терпеливый народ , терпение вечный . отношение баку равный , никто зажимать;чурка
[ [ id224804533|эльдаръ ] , зверство отряд красный < b > вайнах < /b > терек , красный адыг кубань , чеченский конфликт . стоить убийство пасха ингуш атаман ст . троицкий а.и . подколзин . толк считаться старый огорчение , эльдар ?;казах
[ [ id283962197|племя ] , < b > аварец < /b > , это . чех никто воевать . 90-й год вторжение ботлихо 5 тысяча боевик , считать день < b > аварец < /b > взяться оружие выдавить . неделя 2 подойти федеральный сила начать война чечня . лезгин никто воевать , < b > аварец < /b > боевик раздавить;украинец
жора , говорить живой человек , который спастись ходжалы , причём книга ? человек поджигать , привязывать дерево . понимать носатый правительство против азербайджанец натравливать , народ видеть творить , среди народ дагестан идти спор , спросить , сказать лезгин , понятно вопрос , лезгин дагестан азеобайджан отличаться , родственник сумгаит лезгин . < b > аварец < /b > , даргинец проблема;украинец
сулейман- стальский иметь отношение < b > лезгинский < /b > < b > народ < /b > , это гомер 20веко , знаесть ) ) дербент это древнеазербайджанский город , пока распасть государство кавказский албания , дербент находиться границии лезгистан . ) город ваш переживать ? ?;горец
[ [ id281884121|nurlan ] , сей пора всё кукарекать , сей пора всё ебу твой мамашка мусульманка . давать , рассказать , ебал мамашка мусульманка чурка < b > нерусский < /b > . < br/ > сегодня утром , увидеть , твой мамашка читать молитва , подойти тихо заметно ударить лопата башка , пат как-будто уснуть . , уснуть , отвести подвал , привязать пытать . < br/ > снять индийский-хачинский одежда поднести свой большой русский член , который сосать , крутиться голова пытаться сосать , голова держать говорить , че сука заткнуться , ебать , хуй сосать.этый сука сосать хуй долго , пат , погружать ракета пизда . < br/ > ебал , сякнуть что-то кричать , что-то тип \эй пожалуйста\ '' , твёрдо говорить заткнуться шлюха , твой работа сосать , работа ебать . < br/ > окончание день запереть подвал . '';абхаз
[ [ id215597115|khalil ] , это возможно , единственный правда который существовать . предок весь тюрк это скиф . скифский артефакт наслать дебентом ... ирландия , шотландия ( кельт ) .. территория месопотамия средний азия , украина , поволжье урал , алтай , сибирь , часть китай ( уйгуристан ) , корея , .. поверить далён север . китайский стена строить китаец тюрк ... дербент . самый главное ... весь гаплогруппа ( r1a ? r1b ... иметь вид скифский труп ) ..... сегодня тюрк носить гаплогруппа больший количество . это < b > кыргыз < /b > , уйгур , тюрк монголия , башкир , кумана алтай ( сохранить европеоидность ) , туркмен , турок , казантатарин ... ирланда ( кельт ) . гаплогруппа находить шумер этруссков . днк анализ .... вобщий предлагать свой группа .. ссылка дать поздний .;горец
< b > эвенк < /b > , якут . фото возможно , мочь , трёхлинейка работать , фото-свда . история повод конкретный арабский снайпер неподтверждённый , первый чеченский классный снайпер чехов , важно \бурами\ '' ? ? ? ? ? ? , наш новый в-94 , который подавно . слух , володя убить чех дом , конец 2000-й , период продать штабной данные ребята чех мстить , думать , это всё слух '';монгол
[ [ id274962909|мурад ] , митинг , первый против лезгин некоторый лезгинский сайт даваться , человек хотеть собраться , обсудить последний инцидент зияратом шихсалага , выразить свой недовольство бездействие власть .и всмысл туда ненадо ? ? коренной дербентский житель предок ещё 15 век отец , жить дербент , выйти обсуждать свой положение город , должный выйти ? ? весь год 20 назад < b > азербайджанец < /b > составлять значительный большинство город , мэр пашабек ( < b > азербайджанец < /b > ) , способствовать переселение сельский население город , это тенденция весь союз наблюдаться , произойти стычка < b > азербайджанец < /b > член садвал ( салихов казаться звать );монгол
обилие среднеазиат просто < b > азиат < /b > вести падение заведения.ич впринцип начальство насрать га качество это .... большинство работник мочь определить испортить это продукт нет.ич личный опыт .. свой кухня пустил.ь ребята ... очторожный .. сезон стройка перкбераться кухня работать ... думать ! ! мочь занять ваш место @;чукча
