source_text;ethno
там русский воевать , а не путин . вы малоросс , дать бог , ещё россия от поганый буржуазно-олигархический строй спасти , как когда-то повстанец нижний новгород спасти москва от поляк . должный же русский когда-то подняться с колено , и сейчас иметь великолепный возможность для это .;черножопый
из они создать языкастый засадный полк , и они молоть это язык напропалую , победить весь пархатый большевистский казак и тут , такой облом , бравый командир разворачиваться на 180 градус ... что-то рано либеральный телекритик лапка сложить ? неужели он думать , что достаточно один слово в.путин чтобы тектонический плита , до это расходиться в разный сторона , начать сходиться ? недавно по стс показать \голый пистолет\ '' , герой о.джей симпсон крикнуть бандит на корабль : \ '' рука вверх\ '' и с весь толпа только один выбросить свой пистолет - телекритик александр мельман . '';черножопый
русский человек по природа интернационалист , а чтобы он не мочь спрашивать с власть за воровство и разворовывание для это режим искать и подбрасывать враг в лицо грузин-грызун , украинцев-укров-хохлов-бандеровец , чеченец-чех , дагестанец-даг и другой муслим , чурка , чучмек , чурбан , а также не забывать про главное \врага\ '' русский народ это пятый колонна , состоять из национал-предатель жидовско-еврейский происхождение . '';азиат
rt назарбаев призвать казахстанец всегда помнить день победа http : //newskaz.ru/society/201405… via http : //t.co/mayt0f9nro '';азиат
а где ты му .. ак видеть в россия узкоглазый ? это вы воевать за чечня , за черножопый , это вы продать свой первородство . так что сидеть , выебок чингисхан и мечтать о европа , где вы с ваш рожа на х .. й не нужный ....;азиат
уничтожить хохляцкий гидра . юговосток присоединиться к россия и украина стать румыния , венгрия и польша . на это история эвропейский салоед закончитсяoriginal : http : //kolizej.at.ua/_pu/2/55433303.gif ссылка первый по срочный новость — life | news '';азиат
ага и ещё вспомнить на чей сторона воевать мамалыжник в вов ! ! !;чурка
фотография с осетинский ребята из донецк продолжать поступать : ) человек они фоткаюта , выражать восхищение , ну и чуткий удивляться . # осетия # украина # россия # osetia # osetin # kavkaz # ukraine # добровольцыhttp : //instagram.com/p/n08akwkxpu/;чурка
когда у мы начаться череда непонятный юбилей ( начинать с 1000-летие единение мордовский народ с народ россия ) , я подумать , как наш государственный муж выбирать дата для этот юбилей http : //dchistovskij.livejournal.com/3569.html '';казах
мент так \подзарабатывают\ '' . видеть нерусский , особенно азиат и ловить он что бы взятка получить . это ещё повезти если есть регистрация московский , а так обычно нет . на каждый шаг проверять . даже если паспорт есть , в участок отвозить . спрашивать откуда купить . хач они обычно бояться , а таджик , якут , бурят , калмыков , кореец - это для они лакомый добыча . '';казах
высказывание рогозин про ту-160 привести к дипломатический скандал http : //news.rambler.ru/24998012/63690… мамалыжник рвать пукан . один ракета хватить ! ! '';казах
newbee писать ( а ) : asur писать ( а ) : ты сам то русский ? а кто это - \русский\ '' ? говорящий по-русски , жить в россия , считать себя таковой ( русский ) или иметь запись в документ \ '' русский\ '' ? кто такой - \ '' русский\ '' ? иной \ '' нерусские\ '' вести себя так , что некоторый \ '' русским\ '' стыдно должный быть . так и есть .... '';хач
ужасный отделение ! ! ! доставить туда по подозрение , продержать 4 час , присесть некуда , стоя ждать неизвестно кто и что ... из сотрудник никто не представиться , отказаться предъявлять документ ( хотеть переписать себя в блокнот ) , отвратительный опера ( калмык или бурят , не знать , узкоглазый короче ) - наглый , хамть , через слово отборный мат , оскорблять , обзывать , написать какой-то бумага , заставить подписать не читать , на мой возражение - тип хотеть на 3 день здесь остаться , классный у ты телефон и т.д .... и это полиция , который мы беречь ... стыдно , очень стыдно '';хач
да , есть такой момент : до шпр я волноваться , как быть человек реагировать на мой ребёнок . после шпр стать ясно , что хватить и другой проблема . мой оказаться с таджикский кровь , а ещё один семья взять киргизский девочка . теперь вот уже 4-й месяц везде объясняться : \почему это у вы такой ребёнок непохожий ? \ '' выбрать такой ответ : \ '' я муж давно простить и растить мой сын как родного\ '' и тут же спрашивать перестать а в италия мы сейчас у море отдыхать - там вообще не видеть монголоидный черта у малыш , они он принимать за местный ребёнок . '';таджик
ну ненец жить в россия поэтому они называть россиянуть как и татарин в украина -украинец и венгр с поляк но эт не значит что всё украинец -венгр и поляк в киев много русский украинец к пример и вы сам они определить в стан враг . эт как наш корова определить мы с вы в ватник или как последователь кастанеда определить и я и вы и корова как падальщик в свой метрический система;таджик
в россия у республика право на свой язык прописать на гос . уровень , свой региональный закон , свой бюджет у регион - т.е . соблюсти условие , чтобы мариец , чуваш , татарин , чеченец и т.д . не чувствовать себя угнести второй сорт -- -- -- -- -- -- -- -- -- -- вечный верность мы хотеть не от пенелопа , а от кармена , – только верный дон жуан в цена ! & lt ... & gt это жестокий вещь : любить за бег – и требовать покой ! ( м.цветаев ) если пятый муж бить ты по морда , то дело не в муж , а в морда ( с ) .;таджик
я не фанат хоккей , но порвать пиндос быть необходимо . что наш и сделать . на очередь немец и латыш . http : //h14.yandex.ru/event/410292/ '';таджик
... ... один из советник украинский военный руководство пояснить журналист , что говорить о приход к консенсус с сепаратист , который видеть свой родина в россия , уже нет смысл . « они уже показать свой истинный лицо , и для мы , украинец , вопрос лишь в тот , как удалить они с наш территория , не позволять они забрать часть она с себя . мы не мочь жить вместе с они после этот война , они быть либо убить , либо вытеснить . »;таджик
пресс-релиз банк : инвестторгбанк выступить генеральный спонсор всемирный форум киргизский диаспора;таджик
алексей , дааа нагинали чукча казак 40 год , конечно . именно поэтому казак то и присоединить чукотка в состав империя , и уже чукча нагинаться , только не 40 , а 300 год ) татарин нагинаться ещё с время иван грозный , казах и калмык вообще в юрта жить бы до сей пора , если бы не империя ) а чурка уже почти 200 год бороться за свой независимость и пока нагибаться сам );таджик
забыть спросить удмурт , башкир и ещё . россия - не только москва;таджик
свастика не запретить , посколькуа мы 70 % бедный и 6 % гомосековы , 5 % сумаидти , 3 % лояльный , 2 % чукча , 1 % манси .. россия больший !;казах
а латыш - красавец лёгкий жизнь я просить у бог , лёгкий смерть надо бы просить .;казах
elenor писать ( а ) : вы упустить один момент . в россия государство не возбранять разговаривать , писать и учиться на родный язык . у нанаец - на нанайский , у якут на якутский . в ха белорус в свой общество разговаривать на белорусский . в некоторый деревня звучать украинский . ну так и пользоваться этот дар . что же вы всё время заглядывать в чужое окно , да ещё и с свой совет . а , вы вот на это обратить внимание , этот очень правильно акцентировать внимание на механизмы.viewtopic.php ? f=24 & t=81067 & view=unread # p1770985 общество не согласно , а кто то говорить , надо и не важно , каки быть далёкий быть предпринять шаг в легализация . на украина , они , что сразу вот так и родиться с свастика на лоб и коктейль молотов в рука ? с уважение василий .;башкир
владимир путин встретиться с представитель крымско-татарский община http : //bit.ly/1owqvrf '';башкир
ответ наш невеста : 3 ) привет,16 год , чувашка , из чебоксары 1-20год ... русский ... волгоградский область ... г.урюпинск ... 5 ) я 14 , азербайджанка ) жить в самара ) 6. москва , лезгинка,18 . показать полностью .. 8 ) 19 летчеченкас грозный 7 ) мне17 ) армянка ) с москва 2.ассалам алейкума , аиша я , 17 ) ) курдянка ) адыгея - майкоп ) 4 ) молчать 9. привет ) я 16год , лачок волгоград-махачкала;башкир
rt нельзя допустить , чтобы крымско-татарский народ стать разменный монета в межгосударственный спор , заявить путин;казах
пусть черкес и не удаться остановить сочинский олимпиада , который большой весь вводить американец в заблуждение;казах
я хуя ... ващий русский гнать на украинец защищать путин и любить таджик ) ) ) ) ) браво путин тв ) ) ) ) ) ) ) я ополадировать стоя .. этот зомбоящик ) ) ) ) ) ) ) ) ) ) ) ) ) ) '';казах
современный тюркский национальный автономия кнр flag of the people 's republic of china.svg синьцзян-уйгурский автономный район — около 64 % население ( уйгур , казах , киргиз ) россия республика тыва республика тыва ( тува ) — 77 % [ 32 население чувашия республика чувашия — 70 % [ 32 население ( чуваш и татарин ) башкортостан республика башкортостан — 57 % [ 32 население ( башкир , татарин , чуваш ) татарстан республика татарстан — 56 % [ 32 население ( татарин , чуваш ) якутия республика саха ( якутия ) — 47 % [ 32 население карачаево-черкесия карачаево-черкесский республика — 44,3 % [ 32 население ( карачаевец и ногаец ) республика алтай республика алтай — 40 % [ 32 население и вообще турок иметь особый история ) ) );казах
вот тварь ! ! ! ! у мы и так слишком много травма ! ! ! вот подлый латыш ! ! ! # хоккей # россиялатвие;казах
а теперь вопрос на засыпкуучтый за шествие быть сегодня в че на мотик ? что за крутой чувашка я махалии улыбаться ? а я фоткать из и как дура улыбаться и бибикалаонить такиий классный , ващееей красавец кстати такиий уральский пельмень http : //instagram.com/p/ogzeh3ngm2/ '';казах
лидер латышский националист дзинтарс ( входить в правящий коалиция ) уверенный , что кончита вурстый – это коварный проект путин , придумать специально , чтобы опозорить европа и она ценность . российский пропаганда пытаться убедить собственный гражданин и соседний страна , прежде весь украина , что евросоюз – это сплошной вырождение , разврат и педик . вот москва и двинуть тайно на « евровидение » бородатый женщина , а наивный европеец повестись на кремлёвский провокация и подкинуть путин идеальный аргумент в польза он правота .;кавказец
нибо : в сочи в рамка культурный олимпиада представить первый историко-культурный проект адыг : выставка « традиционный культура адыг ...;кавказец
антон , про какой киселёв - дмитрий или евгений ? cказать я - а что именно бредовый в речь киселёв ? конкретно . никто из твой сородич - я это сказать не мочь . но всё однозначно кричать , что киселёв врать ) ) то что ты - активист-майданец слушать не хотеть - это эмоциональный неприятие . в москва нерусский много . но славянин в десятка раз большой . постоянно резать это два-три случай в год , из который украинский сми раздувать прям апокалиптический событие . приезжать кавказский криминальный толпа не намного большой , чем славянский криминальный толпа . по часть экономика . экономика быть в жопа - если вы не быть хоть как-то работать и соблюдать условие договор . вы сейчас ваш патриотический лидер - на кредитный подачка подсаживать . на кредитный зависимость .;кавказец
елена , вот пусть твой львовянин и отделяться раз не признавать итог великий отечественной.ич не по путь с фашист искренне веровать в исключительностьсвоя нации.ь пусть попробовать пожить за счёт польша как это они сейчас делать за счёт донбасса.украинский солдат идти в один строй с многий народ и бить фашист на весь направление и лишь в львов героизировать пособник который убивать и поляк и белорус иукраинец ради \великий германии\ '' и лишь в львов можно услышать тезис украина для украинцев.россия стать родный дом для более чем 170 народ и каждый из они иметь право на свой язык и на развитие свой культуры.м идти домой , туда где мы жить сотня лет.длить многовековый история сосуществование наш край в рамка государство российский , этот плешивый 23год оккупация -пыль.живить как хотеть но не навязывать мы свой культура основать на один писатель и два хероях.длить мы это издевательство над культура как таковой . '';кавказец
ненец хоронить свой мёртвый в сани , не закапывать и не сжигать . http : //raoyufo.com/ ? p=21 # новость # news '';кавказец
twin , понимать разница между завоевать и добровольно войти в состав ? долго объяснять , мочь сам кратко прочесть история вхождение калмыков в состав россия . про федерация . зачем гадать на кофейный гуща о тот , что никто из мы не увидеть : - );хач
есть : меря , мокша , эрзя и вепс ( мордва ) , марь , мари-эл , чухна , мещера , остяк , уйгур , муром , весь , тыва , чудь , ведь , пермь , ямь , сосол , комь , чуваш , якут , алеут , чукча , коряк , удмурт , ительмен , нанаец , карел , калмык , нганасан , хант , манси , эвенк , ненец , бурят , юкагир ( одул - иркина азуа ) , татарин , чуваш , ингуш , адыг ( черкес ) , чечен , эвенк , тыва , самоед , тунгус , лопарь , хакас , ойрот , цин , даур , солёный , ( а кирик остаться весь 8 человек , - остальной 120 записаться « русский » ) торгоут ( потомок кереит ) ... весь около 160 неславянский народ . \русские\ '' - это они общий название . и нет в россия \ '' русский федеративный республики\ '' . нет в россия административный единица , где жить так называть \ '' русские\ '' . татарстан есть , дагестан есть , а \ '' русскиестан\ '' - нету ... '';чурка
что-то вы всё запутать и не расплести ) ) первоначально вы писать , что они нужный кровь , чеченец , грузин , узбек и приговор скорее весь уже готовый . я просто одёрнуть вы сказать , что русский у мы судить гораздо строгий чем нацмен и 282ий - для они . в 100001ый раз напомнить вы , что геноцид славянский население на с. кавказ начаться ещё задолго до всякий война и даже распад ссср . взять чечня , куда там подеваться всё не чечен ? они утонуть ? между тем , практически неизвестный случай выселение с. к. народ из россия насильственный путём . мы же общечеловек !;азербайджанец
21 май - день память и скорбь черкесский народ по жертва кавказский война . 21 май 1864 год - военный парад в урочище кбаада ( красный поляна ) окончиться кровопролитный кавказский война . в результат который , по разный оценка , на родина остаться около 5 % черкесов ( адыг ) ( от 75 тыс . до 150 тыс ) . больший часть мой народ быть уничтожить , остаться быть депортировать в турция ... государственный машина российский империя практически уничтожить мой народ . мы помнить этот дата не из-за тот , что враждебно относиться к русский народ или россия . мы чтить память предок и хотеть чтобы наш потомок чтить они память . тхь къиухъумэ адыгэ лъэпкъыр .;азербайджанец
хрен там 30 % . я ничего не нужно читать , у я весь родня в симферополе-реальный кулачьё , ну или западенец ( не любить говорить бандеровец ) . всё за россия голосовать ( сам прифигел ) , если уж этот в россия захотеть ..... тётка звонить у они день-праздник быть , прямо на улица перед подъезд стихийно стол накрыть , поздравлять друг-друг , с весь сосед перезнакомились.теперить всё такой дружные-говорить . я мрачно посоветовать , по повод российский деньга , не обольщаться-\нахлебник дотационным\ '' . смеется-сам заработать , только поддержать .... и бардак нет . в очередь тоже стоять , за паспортами.ть не испытывать щенячий восторг от присоединение , но человек так решили.пусть всё быть хорошо . отредактировать ришка 21.05.2014 11:22 '';азербайджанец
антимайдан 14 май 2014 в 11:40 маразм крепчать . лидер латышский националист дзинтарс ( входить в правящий коалиция ) уверенный , что кончита вурстый – это коварный проект путин , придумать специально , чтобы опозорить европа и она ценность . российский пропаганда пытаться убедить собственный гражданин и соседний страна , прежде весь украина , что евросоюз – это сплошной вырождение , разврат и педик . вот москва и двинуть тайно на « евровидение » бородатый женщина , а наивный европеец повестись на кремлёвский провокация и подкинуть путин идеальный аргумент в польза он правоты.original : http : //www.thecommentator.com/system/articles/inner_p .. '';азербайджанец
торговля кафир . русский кафир заключить с угнетать уйгур-мусульманин китаец договор о торговля газ срок на 30 год .;хач
илья , это уже евразиец и жертва толерастие какой-то , лола . ) в россия нс крайне ненавидеть весь аврамизм;хач
предложение для брокер ! снова открыться проверить канал который кредитовать кавказец , бурят , удмурт и тп наличие чистый ки обязательно ! 2 док паспорт инна , 2 банк отп и ренисанс 300 и 300 клиент приходить в офис заполнять анкета ( без прозвон ) выдача нала через 30 мина . канал скоро закрыть;еврей
http : //zagopod.com/blog/43209495915/ % c2 % abvernost-rossii- % e2 % 80 % 93-ne-tolko-svyaschennyiy-dolg-evraziyskih-narodo ? utm_campaign=transit & utm_source=footer & utm_medium=page_3 & padw=1 \n\n « верность россия – не только священный долг евразийский народ , но и банальный условие они выживания… » \n \n\n\nвазген авагян , экономист , экономический советник : \nич знать , как украинец , но любой нормальн… '';казах
факт российский история держава с название московия царь пётр i переименовать в россия в 18 век , в 1721 год . племя мокша назвать свой речка москва , а перевод это название , с язык мокша , звучать как « грязный вода » . любой другой язык мир не мочь перевести слово москва . слово « кремль » — татарский и обозначать укрепление на возвышенность . в средний век всё картограф европа писать и проводить граница европа вдоль граница русь ( русь — это территория нынешний украина ) . московия — улус , с свой финский народ , всегда быть составлять орда , и она европа справедливо относить к азия .;казах
если б не путин , мы бы до конец не осознать тот боль крымско-татарский народ , через который прийтись пройти они отец , мате…;казах
калмык всё век верно служить россия , только они предать репрессия в сибирь и на север .;казах
степан , герой слава ! россия нужный рабочий рука . чемодан , вокзал и к мы на работа , как и миллион ( ! ) твой вольный , гордый соплеменник . наш квартира убирать украинка из-под львов . хороший тётка , очень радоваться , когда мы помимо деньга ещё вещь какой-нибудь давать . а кстати , многие русский без всякий злоба к западенец относиться , скорее , с насмешка . поорать на майдан речёвка против москаль , а потом поехать москаль дача строить . '';казах
я вот никак не понять . россия никогда не попрошайничать и не вставать на колено перед бусурман . почему же путин стать попрошайка и продаться китаезам . мочь кто подсказать , путин продать китаец весь сибирь или только дальний восток ? и ещё я не мочь никак понять . зачем нужно быть захватывать крым а потом отдавать на разграбление чеченец ? да ещё туда миллиард бабка впаривать ! http : //glavcom.ua/news/207222.html '';черкес
украинец расстрелять ? а ... ну норма тогда ! я нравиться долой они на хер с россия вообще ! россия для русский ! салоед в украина !;черкес
путин и премьер турция эрдоган обсудить вопрос крымско-татарский община;чеченец
нацмен наглеть . в краснодар разгромить 2 магазин в новый жилой комплекс и всё сходить с рука ... http : //vk.com/typical_krd ? w=wall-33025155_2072528 '';чурка
я поражать пессимизм некоторый крымчанин ! вы хотеть , чтобы всё сразу ! подождать немного , приехать к вы отдыхать ! крым отреставрировать не плохой сочи , поехать интурист за ваш лечебный воздух ! артек быть как в союз-и захотеть , не попасть ! всё у вы быть прекрасно , надо подождать ! сестра с семья всегда ездить в турция , в это год ехать в крым , мой семья по обстоятельство : лето не смочь , приехать осень и многие так .... ребёнок ещё не закончить учиться ! мы вы любим и хотеть , чтобы у вы всё быть хорошо !;казах
роман , я не считать рф - русский государство ( как собственно это не считать и правительство это антирусский государство ) , и не разделять желание присоединиться к он , в отличие от восторженный часть житель украина . для тот кто это желать - на украина достаточно максимальный автономия ( не как быть в крым , а как в ирландия 20-40ха , с свой вооружённый формирование ) , это дать бы всё желаемый местный население , без путинский тиранство и беспредел и заселение нерусь . поэтому я не поддерживать желание украинизатор , если есть такой , ни стремление в рф ( крым не брать , это отдельный история ) . одесса и будущий массовый жертва - результат не украинский \ '' фашизма\ '' , а гражданский война , который начинать вовсе не украинствовать , а тот , кто хотеть в рф . при это они можно понятть - т.к . они считать рф настоящий русский государство , а путин - народный защитник . готовый доказать любой из этот тезис в личный общение . '';казах
rt можно только приветствовать стремление абхазский народ к сближение с россия , но захват административный здание это ненуж…;казах
нада-нада чухонец , эбонитовый палочка по губа повозить dura lex , sed lex;казах
а ввод советский войско в прага в 1968 год вы тоже как проявление фашизм расценивать ? а кампания в чечня ? ну хотя , я понимать чех и \чехи\ '' - это же не наш ... они можно и танк давить и из миномёт расстреливать ! а тут мирный человек решить уничтожить - плюс они тип какой-то \ '' братья\ '' . хотя какой мы хохол брат ( ( ( фашизм - это не только когда из миномёт расстреливать а это 2011 год : а здесь - геть московский оккупант , 1.01.14 , милый человек , только гостиница поджигать http : //www.youtube.com/watch ? v=2qsvvka4ywo & feature=youtu.be '';чудь
# тв # тв в 15:00 по телек идти последний из магикян : и чистокровный армянин http : //dlvr.it/5pkpxz # программа # кино '';карачаевец
я два раз отдыхать в абхазия , но на удивление практически не встречать абхаз , оба раз жить в частный сектор у армянский семья . у я вообще остаться впечатление , что там только армянин и проживать ( ум понимать , что это не так , но собственный ощущение именно такой );карачаевец
лицемерно это всё . внутренний нацмен давить . вот уже везде крест понатыкать и с помощь провокация узаконить . а тут видеть ли в чужой страна федеративность защищать . тьфу . гниль . нормально бы русский прожить на донбасс и луганщина и без военный вмешательство . как нормально жить в многий другой страна .;карачаевец
сегодня мы стать 170 млн ! положить начало формирование новый объединение на карта мир - президент россия , белоруссия и казахстан в астана запускать процесс подписание договор о создание евразийский экономический союз , который в 2015 год быть трансформировать в евразийский союз . уже сегодня свой заявка на вступление подать армения и киргизия , а о свой желание вступить в таможенный союз объявить такой страна , как таджикистан , сирия , абхазия , южный осетия , непризнанный приднестровский молдавский республика , турция , вьетнам и индия . формировать новый центр сила . мы - евразиец ! ! ! ура ! '';аварец
13 май , за 9 день до исторический визит путин , туркмен бердымухамед подписать контракт на 65 млрд куб . путин-35 http : //t.co/nfklduprjr '';аварец
махач , аланский наследие по весь россия , и ты хотеть сказать , что если один город находиться в дагестан , всё даги алан ? а ты не мочь подумать , что когда то на кавказ , быть аланский союз племя ... но это не значить , что всё кто в он входить быть алан ... какой то очередной- арабский искатель приключение , на свой пятый точка писать , не хотеть он по весь интернет искать ... но он нацарапать , специально для такой как ты , примерно так \самый знатный из алан бассияне\ '' бий ( князь ) ас ан ... и да да сначала определиться даргинец , лезгин , аварец , лакец кто из вы лек ? истинный алан быть кулак , сильный единый тюркский начало , а ты хотеть сказать что они быть палец , народ из несколько народ непонимающий друг-друга.я знать даргинец , и не один из мой знакомый , понятие не иметь кто такой алан ... когда рашка напасть на чехия , чех сам быть удивить , когда видеть как наш воюют.ь когда рамштаинщик напасть на рашка , какой народ быть самый героический ? и где тогда быть даги ? ) ) не в обида ... мочь себя считать кто угодно.ич так давно , я ты показать всемирный классификация народ , и ты видеть что там быть насчёт карачаевец . '';азербайджанец
не знать . сам ответить на этот вопрос . мочь у мы калмык мочь купить билет на свой язык , а я просто не знать . в россия жить много национальность , но они маленький . официальный язык общение один , русский . на украина другой ситуация : 90 % население разговаривать на русский , более тот - около треть и есть русский . в такой случай официальный сайт на украинский это издевательство . ну что я с тролль и патологический лжец разговаривать , право слово ...;азербайджанец
цитата ( de_kadance 22.5.2014 , 21:07 ) уж в 7-й точно на пациент не разоряться , и кормить помои , и уход никакой . с 7 больница на каширка я столкнуться тогда , когда ничто помочь быть нельзя . а именно с они ритуальный компания . я когда вспоминать этот два тётка , хотеться помыть рука . мочь в это бизнес всё отвратительный человек , но у я сложиться впечатление , что я разговаривать с цыганка на вокзал , с мошенница на доверие , что-то вроде . ( и всё вроде как по знакомство . нафиг такой знакомство ) просто бросать в дрожь , когда вспоминать и слышать название этот 7-й больница .;азербайджанец
круто .... 300 год \около-московский княжества\ '' быть * * ли татарин , 500 год в россия происходить межнациональный сношение , создаваться семья с татарин , башкир удмурт и т.д. , но именно энтони ( с чисто-русский имя кстати ) считать себя потомок ярослав , а не украинец , где большой сохраниться самобытный этнос с элемент русский нация и еео культура ) ) ) ну ппц просто . мальчик просто дурак . а скорее фрик . кончать с они базарить . он хотеть самоутвердиться . у он не получаться в жизнь по понятный причина . '';азербайджанец
rt владислав сурков : россия в полный мера обеспечить оказание финансовый и военный поддержка абхазский народ https : //t.co/pk… '';азербайджанец
rt владислав сурков : россия в полный мера обеспечить оказание финансовый и военный поддержка абхазский народ # news;азербайджанец
iprit ! всё это именно в абхазия и быть большой 20 год назад . только убивать грузин абхаз и абхаз - грузин . и русский с чеченец тоже посильно помогапи . а самостоятельный экономика не строить - если россия кормить - то незачем . на халява хороший .;казах
